match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1252699,2021,2021-08-21,"Lord's, London",1,9.3,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,PR Brown,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,9.4,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,PR Brown,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,9.5,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,PR Brown,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,10.1,Southern Brave,Birmingham Phoenix,AL Davies,PR Stirling,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,10.2,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,10.3,Southern Brave,Birmingham Phoenix,AL Davies,PR Stirling,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,10.4,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,10.5,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,11.1,Southern Brave,Birmingham Phoenix,AL Davies,PR Stirling,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,11.2,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,11.3,Southern Brave,Birmingham Phoenix,AL Davies,PR Stirling,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,11.4,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,11.5,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,Imran Tahir,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,12.1,Southern Brave,Birmingham Phoenix,PR Stirling,AL Davies,BAC Howell,0,0,,,,,,caught,PR Stirling,,
1252699,2021,2021-08-21,"Lord's, London",1,12.2,Southern Brave,Birmingham Phoenix,TH David,AL Davies,BAC Howell,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,12.3,Southern Brave,Birmingham Phoenix,AL Davies,TH David,BAC Howell,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,12.4,Southern Brave,Birmingham Phoenix,TH David,AL Davies,BAC Howell,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,12.5,Southern Brave,Birmingham Phoenix,TH David,AL Davies,BAC Howell,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,13.1,Southern Brave,Birmingham Phoenix,AL Davies,TH David,LS Livingstone,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,13.2,Southern Brave,Birmingham Phoenix,TH David,AL Davies,LS Livingstone,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,13.3,Southern Brave,Birmingham Phoenix,AL Davies,TH David,LS Livingstone,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,13.4,Southern Brave,Birmingham Phoenix,TH David,AL Davies,LS Livingstone,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,13.5,Southern Brave,Birmingham Phoenix,TH David,AL Davies,LS Livingstone,0,0,,,,,,caught,TH David,,
1252699,2021,2021-08-21,"Lord's, London",1,14.1,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,MM Ali,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,14.2,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,MM Ali,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,14.3,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,MM Ali,0,2,,,,2,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,14.4,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,MM Ali,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,14.5,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,MM Ali,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,15.1,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,LS Livingstone,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,15.2,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,LS Livingstone,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,15.3,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,LS Livingstone,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,15.4,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,LS Livingstone,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,15.5,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,LS Livingstone,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,16.1,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,BAC Howell,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,16.2,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,BAC Howell,0,1,,,,1,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,16.3,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,BAC Howell,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,16.4,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,BAC Howell,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,16.5,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,BAC Howell,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,17.1,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,PR Brown,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,17.2,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,PR Brown,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,17.3,Southern Brave,Birmingham Phoenix,RA Whiteley,AL Davies,PR Brown,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,17.4,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,PR Brown,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,17.5,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,PR Brown,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,18.1,Southern Brave,Birmingham Phoenix,AL Davies,RA Whiteley,AF Milne,0,0,,,,,,caught,AL Davies,,
1252699,2021,2021-08-21,"Lord's, London",1,18.2,Southern Brave,Birmingham Phoenix,CJ Jordan,RA Whiteley,AF Milne,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,18.3,Southern Brave,Birmingham Phoenix,CJ Jordan,RA Whiteley,AF Milne,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,18.4,Southern Brave,Birmingham Phoenix,CJ Jordan,RA Whiteley,AF Milne,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,18.5,Southern Brave,Birmingham Phoenix,RA Whiteley,CJ Jordan,AF Milne,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,19.1,Southern Brave,Birmingham Phoenix,RA Whiteley,CJ Jordan,DY Pennington,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,19.2,Southern Brave,Birmingham Phoenix,RA Whiteley,CJ Jordan,DY Pennington,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,19.3,Southern Brave,Birmingham Phoenix,RA Whiteley,CJ Jordan,DY Pennington,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,19.4,Southern Brave,Birmingham Phoenix,RA Whiteley,CJ Jordan,DY Pennington,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",1,19.5,Southern Brave,Birmingham Phoenix,CJ Jordan,RA Whiteley,DY Pennington,0,1,,,,1,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,0.1,Birmingham Phoenix,Southern Brave,DG Bedingham,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,0.2,Birmingham Phoenix,Southern Brave,DG Bedingham,WCF Smeed,GHS Garton,0,0,,,,,,caught,DG Bedingham,,
1252699,2021,2021-08-21,"Lord's, London",2,0.3,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,0.4,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,0.5,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,1.1,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,1.2,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,1.3,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,1.4,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,1.5,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,2.1,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,2.2,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,GHS Garton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,2.3,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,2.4,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,2.5,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,GHS Garton,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,3.1,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,C Overton,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,3.2,Birmingham Phoenix,Southern Brave,MM Ali,WCF Smeed,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,3.3,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,3.4,Birmingham Phoenix,Southern Brave,WCF Smeed,MM Ali,C Overton,0,0,,,,,,caught,WCF Smeed,,
1252699,2021,2021-08-21,"Lord's, London",2,3.5,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.1,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,GHS Garton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.2,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,GHS Garton,0,1,1,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.3,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.4,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,GHS Garton,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.5,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,GHS Garton,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,4.6,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.1,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.2,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.3,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.4,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,TS Mills,0,1,1,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.5,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,5.6,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,TS Mills,0,1,,,,1,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,6.1,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,6.2,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,6.3,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,6.4,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,6.5,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,7.1,Birmingham Phoenix,Southern Brave,MM Ali,LS Livingstone,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,7.2,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,7.3,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,7.4,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,7.5,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.1,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,0,1,1,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.2,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.3,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.4,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,0,1,1,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.5,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.6,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,8.7,Birmingham Phoenix,Southern Brave,LS Livingstone,MM Ali,CJ Jordan,1,0,,,,,,run out,LS Livingstone,,
1252699,2021,2021-08-21,"Lord's, London",2,9.1,Birmingham Phoenix,Southern Brave,Miles Hammond,MM Ali,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,9.2,Birmingham Phoenix,Southern Brave,MM Ali,Miles Hammond,JB Lintott,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,9.3,Birmingham Phoenix,Southern Brave,MM Ali,Miles Hammond,JB Lintott,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,9.4,Birmingham Phoenix,Southern Brave,MM Ali,Miles Hammond,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,9.5,Birmingham Phoenix,Southern Brave,Miles Hammond,MM Ali,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,10.1,Birmingham Phoenix,Southern Brave,Miles Hammond,MM Ali,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,10.2,Birmingham Phoenix,Southern Brave,MM Ali,Miles Hammond,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,10.3,Birmingham Phoenix,Southern Brave,MM Ali,Miles Hammond,TS Mills,3,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,10.4,Birmingham Phoenix,Southern Brave,Miles Hammond,MM Ali,TS Mills,0,0,,,,,,caught,Miles Hammond,,
1252699,2021,2021-08-21,"Lord's, London",2,10.5,Birmingham Phoenix,Southern Brave,CG Benjamin,MM Ali,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,11.1,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,11.2,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,GHS Garton,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,11.3,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,GHS Garton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,11.4,Birmingham Phoenix,Southern Brave,CG Benjamin,MM Ali,GHS Garton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,11.5,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,GHS Garton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,12.1,Birmingham Phoenix,Southern Brave,CG Benjamin,MM Ali,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,12.2,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,12.3,Birmingham Phoenix,Southern Brave,CG Benjamin,MM Ali,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,12.4,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,12.5,Birmingham Phoenix,Southern Brave,CG Benjamin,MM Ali,C Overton,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,13.1,Birmingham Phoenix,Southern Brave,MM Ali,CG Benjamin,JB Lintott,0,0,,,,,,caught,MM Ali,,
1252699,2021,2021-08-21,"Lord's, London",2,13.2,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,JB Lintott,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,13.3,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,JB Lintott,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,13.4,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,JB Lintott,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,13.5,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,JB Lintott,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,14.1,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,14.2,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,14.3,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,14.4,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,14.5,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,15.1,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,15.2,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,C Overton,6,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,15.3,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,C Overton,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,15.4,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,C Overton,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,15.5,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,C Overton,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,16.1,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,16.2,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,16.3,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,16.4,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,16.5,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,17.1,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,17.2,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,17.3,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,17.4,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,17.5,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,18.1,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,18.2,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,2,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,18.3,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,0,1,,,,1,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,18.4,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,TS Mills,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,18.5,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,TS Mills,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,19.1,Birmingham Phoenix,Southern Brave,CG Benjamin,BAC Howell,CJ Jordan,1,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,19.2,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,19.3,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,4,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,19.4,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,0,0,,,,,,,,,
1252699,2021,2021-08-21,"Lord's, London",2,19.5,Birmingham Phoenix,Southern Brave,BAC Howell,CG Benjamin,CJ Jordan,4,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,0.1,Welsh Fire,Southern Brave,JM Clarke,T Banton,C Overton,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,0.2,Welsh Fire,Southern Brave,JM Clarke,T Banton,C Overton,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,0.3,Welsh Fire,Southern Brave,JM Clarke,T Banton,C Overton,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,0.4,Welsh Fire,Southern Brave,JM Clarke,T Banton,C Overton,0,0,,,,,,caught,JM Clarke,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,0.5,Welsh Fire,Southern Brave,OJ Pope,T Banton,C Overton,4,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,1.1,Welsh Fire,Southern Brave,OJ Pope,T Banton,MG Hogan,1,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,1.2,Welsh Fire,Southern Brave,T Banton,OJ Pope,MG Hogan,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,1.3,Welsh Fire,Southern Brave,T Banton,OJ Pope,MG Hogan,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,1.4,Welsh Fire,Southern Brave,T Banton,OJ Pope,MG Hogan,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,1.5,Welsh Fire,Southern Brave,T Banton,OJ Pope,MG Hogan,1,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,2.1,Welsh Fire,Southern Brave,T Banton,OJ Pope,C Overton,1,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,2.2,Welsh Fire,Southern Brave,OJ Pope,T Banton,C Overton,0,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,2.3,Welsh Fire,Southern Brave,OJ Pope,T Banton,C Overton,2,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,2.4,Welsh Fire,Southern Brave,OJ Pope,T Banton,C Overton,2,0,,,,,,,,,
1299171,2022,2022-08-03,"The Rose Bowl, Southampton",1,2.5,Welsh Fire,Southern Brave,OJ Pope,T Banton,C Overton,0,0,,,,,,,,,
